비욘드,샴푸,비욘드 프로페셔널 디펜스 샴푸 500ml,500,31000,살리실릭애씨드 살리실산,글리세린 판테놀 디판테놀 덱스판테놀 부틸렌글라이콜,건성탈모,피지 조절,보습력 증가컨디셔닝피부 보습효과탈모량 감소모발 두께 증가강력보습,https://thumbnail8.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/a05a/24012f739ff3f0d4307e81ef1d8f88a641f23a60a4d6a6ff8a79771f7226.jpg
닥터포헤어,샴푸,닥터포헤어 피토테라피 두피케어 샴푸 500ml,500,28000,,글리세린 부틸렌글라이콜 아보카도오일 토코페롤 비타민E,건성,,보습력 증가강력보습수분 증발 방지부드러운 모발,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/77a7/566c0cc594187d392c80db1ab1d1c16ea581692c371834c4fb7c424b384c.jpg
닥터지,샴푸,닥터지 두피랩 스케일링 샴푸 500ml,500,26000,살리실릭애씨드 살리실산,판테놀 디판테놀 덱스판테놀 부틸렌글라이콜 토코페롤 비타민E 엘라스틴,건성민감성탈모,피지 조절,컨디셔닝피부 보습효과탈모량 감소모발 두께 증가강력보습부드러운 모발수분 증가,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/f423/3dc787b11bbbe0f1642f8ffb1811f9fbec541f03d1e2aa3848c83a9e9f28.jpg
블루라이프,샴푸,블루라이프 두피 케어 가려움 각질 비듬 전용 한방 향균 샴푸 500ml,500,31000,감초뿌리추출물 멘톨 알란토인,뽕나무껍질추출물 부틸렌글라이콜 판테놀 디판테놀 덱스판테놀 엘라스틴,지성쿨링효과탈모민감성,살균 및 향염수렴 및 진정쿨링 효과,발모강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가수분 증가,https://shop-phinf.pstatic.net/20220406_147/164923427678628O1i_PNG/50370060455607039_1530104273.png?type=m510
모다모다,샴푸,모다모다 프로 체인지 다크닝 샴푸 300ml,300,34000,멘톨 살리실릭애씨드 살리실산,부틸렌글라이콜 글리세린 판테놀 디판테놀 덱스판테놀,지성쿨링효과탈모,수렴 및 진정쿨링 효과피지 조절,강력보습보습력 증가컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail10.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/6efd/6e470a7a1e33494103cc91dcf1454b7109e1368767e1daee60d44ae7ed7a.jpg
모다모다,샴푸,모다모다 프로 체인지 블론드 샴푸 300ml,300,24000,알란토인 멘톨 살리실릭애씨드 살리실산,부틸렌글라이콜 글리세린 판테놀 디판테놀 덱스판테놀 아스코빅애씨드 비타민C,지성쿨링효과탈모민감성,수렴 및 진정쿨링 효과피지 조절,강력보습보습력 증가컨디셔닝피부 보습효과탈모량 감소모발 두께 증가피부 재생탄력노화 방지,https://thumbnail8.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/5eb2/97790fb110af8ac01503176e23ee40a5661a5dbc2cec0b558bf2eede29e1.png
닥터올가,샴푸,닥터올가 로즈마리 민트 샴푸 500ml,500,33000,,글리세린 부틸렌글라이콜 달맞이꽃오일 시어버터,건성,,보습력 증가강력보습수분 증발 방지,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/9734/2720a0410ef4eb47520b2103f129e4015712b4f3c6844866e4745a51a8e7.jpg
이지엔,샴푸,이지엔 닥터본드 No7 오일 샴푸370ml,370,25000,,글리세린 아보카도오일 판테놀,건성탈모,,보습력 증가수분 증발 방지컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail6.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/4f88/4c63dd4188c96590099beefd9ee228283c0bf880f2c57da40a0aab046d07.jpg
헤어플러스,샴푸,헤어플러스 단백질 본드 샴푸 1000ml,1000,45000,살리실릭애씨드 살리실산 글라이콜릭애씨드,판테놀 디판테놀 덱스판테놀 소듐피씨에이 부틸렌글라이콜 알로에베라잎추출물,민감성탈모,피지 조절각질감소수분 흡수율 증가,컨디셔닝피부 보습효과탈모량 감소모발 두께 증가강력보습예민현상 진정수분 공급,https://thumbnail10.coupangcdn.com/thumbnails/remote/492x492ex/image/retail/images/520084658336081-def3b6c8-d8e0-48e7-92b9-1c408e870aa1.jpg
쿤달,샴푸,쿤달 허니 앤 마카다미아 네이처샴푸 [화이트머스크] 500ml,500,10900,티트리추출물 감초뿌리추출물 알란토인,글리세린 달맞이꽃추출물 마트리카리아꽃추출물 아보카도오일  시어버터 판테놀 디판테놀 덱스판테놀 부틸렌글라이콜,건성탈모민감성,살균 및 향염살균 및 향염수렴 및 진정,보습력 증가수분 증발 방지습윤예민현상 진정컨디셔닝피부 보습효과탈모량 감소모발 두께 증가강력보습,https://thumbnail6.coupangcdn.com/thumbnails/remote/492x492ex/image/retail/images/674822855041814-f256b3a9-970a-4cdb-9b3e-ffbff8866b5a.jpg
와프랩,샴푸,와프랩 더블유 샴푸 애프터 워크아웃 포 우먼 500ml,500,32000,티트리추출물,부틸렌글라이콜 글리세린,건성,살균 및 향염,강력보습보습력 증가,https://thumbnail10.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/63d2/36e0d83342f803b71ff3791804a7d78f14541865f0c09994a7e8465503e2.jpg
아도르,샴푸,아도르 ACV 식초 샴푸 430ml,430,28000,레몬추출물 알란토인,글리세린,민감성,수렴 및 진정,보습력 증가,https://thumbnail9.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/e068/75ca20663aec9a46c3f5be02bdf2d13e80f25d2c376db971a959eaa30ffa.jpg
동구밭,샴푸,동구밭 올바른 샴푸바 지성용 100g,100,9500,,글리세린 마트리카리아오일,지성민감성,,보습력 증가습윤,https://thumbnail10.coupangcdn.com/thumbnails/remote/492x492ex/image/retail/images/637877469567910-048fde5c-609c-4536-a45a-e82df10508c3.jpg
CKDGUARANTEED,샴푸,아미노 비오틴 올파워풀 샴푸 500ml,500,32000,,판테놀 디판테놀 덱스판테놀 캐모마일꽃오일 마트리카리아꽃/앞추출물 아스코빅앴드 비타민C 소듐하이알루로네이트 글리세린 부틸렌글라이콜 토코페롤 비타민E 베타-카로틴,건성탈모민감성,,컨디셔닝피부 보습효과탈모량 감소모발 두께 증가습윤예민현상 진정피부 재생탄력노화 방지강력보습보습력 증가부드러운 모발,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/rs_quotation_api/jqqfenkf/2bbc7962fa1c487f910eb94a4338df88.jpg
네쉬,샴푸,네쉬 바이옴 스칼프 밸런싱 샴푸 480ml,480,26000,멘톨,부틸렌글라이콜 토코페롤 비타민E 아스코빅애씨드 비타민C 판테놀 디판테놀,쿨링효과탈모,수렴 및 진정쿨링 효과,강력보습부드러운 모발피부 재생탄력노화 방지컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/634c/51dc67e24fa2960844e66032333745649ddcab813fd8b95f62b3710474f5.jpg
닥터포헤어,샴푸,닥터포헤어 폴리젠 셀 에너지 탈모 완화 샴푸 500ml,500,43000,멘톨 살리살릭애씨드 살리실산 캠퍼,글리세린 판테놀 디판테놀 부틸렌글라이콜 뽕나무껍질추출물 달맞이꽃추출물,쿨링효과탈모탈모,수렴 및 진정쿨링 효과피지 조절,보습력 증가컨디셔닝피부 보습효과탈모량 감소모발 두께 증가강력보습발모수분 증발 방지,https://thumbnail9.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/e3b6/4036d1d3dfc8b98cffa6c27fd6400f2d197e353e15800ed5709d5fbbf4a9.jpg
로마,샴푸,로마 너리싱 샴푸 355ml,355,34000, ,글리세린 판테놀 디판테놀 토코페롤 비타민E 아보카도오일,건성민감성,,보습력 증가컨디셔닝피부 보습효과탈모량 감소모발 두께 증가부드러운 모발수분 증발 방지,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/3304/0a4e04bce11d5b6d74f317edc6dbd37e8ce25667f5af3c5a1b2f58558252.jpg
굿타임포키즈,샴푸,굿타임포키즈 샴푸 500ml,500,36000,알란토인,글리세린 부틸렌글라이콜 판테놀 디판테놀,건성탈모민감성,수렴 및 진정,보습력 증가강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://shopping-phinf.pstatic.net/main_3061555/30615558618.20220120144056.jpg?type=f640
어반앤,샴푸,어반앤 버블 샴푸 포 리프레싱 스칼프 500ml,500,28000,,글리세린 부틸렌글라이콜,건성,,보습력 증가강력보습,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/26ff/028827b94f7c5c7e9ea50541fac39704f835d84a71596554344e166d2cdc.png
퓨라도르,샴푸,퓨라도르 오리지널 골드라벨 안티헤어 씨닝 샴푸 473ml,473,35900,,토코페롤 비타민E,건성민감성,,부드러운 모발,https://thumbnail6.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/f0d9/35e4a39cfcc5eb05577fce494362116a8f38f0523f2b36e4ee3e6a5f49e6.jpg
프라브아,샴푸,프라브아 엑스 샴푸 480ml,480,33000,살리실릭애씨드 살리실산,부틸렌글라이콜 토코페롤 비타민E,건성,피지 조절,강력보습부드러운 모발,https://thumbnail9.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/0b22/e3ff6913e64f43f6eedd533f6cfbd93bb576966d191442911fb32572720b.jpg
닥터그루트,샴푸,닥터그루트 제이 몬스터즈 두피 정화 샴푸 400ml,400,22000,살리실릭애씨드 살리실산 멘톨 티타늄디옥사이드 티타늄다이옥사이드,글리세린 판테놀 디판테놀 캐모마일꽃수 부틸렌글라이콜,쿨링효과탈모,피지 조절수렴 및 진정쿨링 효과자외선 차단,보습력 증가컨디셔닝피부 보습효과탈모량 감소모발 두께 증가습윤강력보습,https://shop-phinf.pstatic.net/20220720_244/1658301308882Ipk4c_JPEG/groot_10007.jpg?type=m510
칼앤한스,샴푸,칼앤한스 보타닉 샴푸 390ml,390,20000,,마트리카리아꽃추출물 글리세린 부틸렌글라이콜,건성민감성,,습윤예민현상 진정보습력 증가강력보습,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/rs_quotation_api/imy0zg25/6d5c6a1f78e64af0b6a6c5017bee87ce.jpg
에퓨놀,샴푸,에퓨놀 바이옴 샴푸 500ml,500,35000,살리실릭애씨드 살리실산,부틸렌글라이콜 달맞이꽃추출물 글리세린,건성,피지 조절,강력보습수분 증발 방지보습력 증가,https://thumbnail10.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/70b1/c6b6e2afe5aba14073a4f2cf6ca4a78d4e66e08a1d6d1b1a22831d805b89.jpeg
닥터바이오,샴푸,닥터파이오 랩업 샴푸 750ml,750,20900,,글리세린 부틸렌글라이콜 소듐하이알루로네이트,건성,,보습력 증가강력보습,https://thumbnail9.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/989b/8d7f18036ae3c4c2910e64541a17d7e6174709f3b2d6a09b82ea04d66c73.jpg
리솔츠,샴푸,리솔츠 리추얼 스칼프 스케일링 샴푸바 90g,90,21000,,판테놀 디판테놀 마트리카리아꽃추출물 마트리카리아꽃추출물,건성탈모,,컨디셔닝피부 보습효과탈모량 감소모발 두께 증가습윤예민현상 진정,https://img.29cm.co.kr/next-product/2022/10/11/be27cdd8c471408cb611eb12282dc07d_20221011101442.png?width=700
앰플브라운,샴푸,앰플브라운 앰플브러쉬 괄사 헤어워시바 100g,100,17000,,글리세린 부틸렌글라이콜 판테놀 디판테놀,건성탈모,,보습력 증가강력보습컨디셔닝피부 보습효과탈모량 감소모발 두께 증가,https://contents.lotteon.com/itemimage/_v020555/LO/20/04/68/73/47/_2/00/46/87/34/8/LO2004687347_2004687348_1.jpg/dims/resizef/554X554
아베다,샴푸,아베다 로즈메리 민트 퓨리파잉 샴푸 250ml,250,28000,캠퍼 멘톨,글리세린,쿨링효과,수렴 및 진정쿨링 효과,보습력 증가,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/retail/images/5956357926831359-58814763-2dd5-4a27-aca2-9e71be48f667.jpg
씨스팡,샴푸,씨스팡 나호 샴푸 400ml,400,59000,포트마리골드추출물 금잔화추출물 맨톨 살리실릭애씨드 살리실산,마트리카리아꽃추출물 마트리카리아잎추출물 글리세린 판테놀 디판테놀 부틸렌글라이콜,지성쿨링효과탈모민감성,살균 및 향염수렴 및 진정쿨링 효과피지 조절,습윤예민현상 진정보습력 증가컨디셔닝피부 보습효과탈모량 감소모발 두께 증가강력보습,https://thumbnail8.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/7d69/68f9a00c8db6fd6324017c302c3d3bce9a078e5e91ad78522ea9a235f942.jpg
리비긴,샴푸,리비긴 편백수 샴푸 320ml,320,19000,멘톨,글리세린 달맞이꽃추출물 부틸렌글라이콜,쿨링효과,수렴 및 진정쿨링 효과,보습력 증가수분 증발 방지강력보습,https://thumbnail7.coupangcdn.com/thumbnails/remote/492x492ex/image/rs_quotation_api/qcyz2mug/b84db82f71884bcdbf409d8a56ce97b6.jpg
헤어플러스,샴푸,헤어플러스 컬러본드 보색 샴푸 300ml,300,43800,감초뿌리추출물,부틸렌글라이콜,건성,살균 및 향염,강력보습,https://thumbnail9.coupangcdn.com/thumbnails/remote/492x492ex/image/vendor_inventory/3711/8a62ffd4216280fdd97f4b6e861a6f1950ab00d922732f209c2a8cbfc36f.jpg
닥터시드,샴푸,닥터시드 블랙빈 비건 탈모 샴푸 1000ml,1000,19800,살리실릭애씨드 살리실산 알란토인,부틸렌글라이콜 글리세린,지성탈모탈모민감성,피지 조절 피지 조절수렴 및 진정,강력보습보습력 증가,https://thumbnail6.coupangcdn.com/thumbnails/remote/492x492ex/image/retail/images/469993907420325-0b4d014c-e508-4bbc-8836-142b29c11b19.jpg
려,샴푸,려 본초진 탈모증상완화 샴푸 353ml,353,17900,,캐모마일꽃오일 토코페롤 비타민E 글리세린,건성민감성탈모탈모,피지 조절,습윤예민현상 진정부드러운 모발보습력 증가,https://shop-phinf.pstatic.net/20220614_147/1655184725665HoeCS_JPEG/56320505349442262_1800468702.jpg?type=m510
